iteration,budget_used,pool_type,retriever,cf_strategy,k_max,labeled_pool_size,total_factuals,total_cfs,accuracy,f1_macro,f1_weighted,precision_macro,recall_macro
5,69,factuals_only,bm25,-,20,94,94,0,0.7302631578947368,0.7179220321488362,0.7321396522630923,0.7559650663769657,0.7503437020779696
5,69,full,bm25,factual_anchored,20,94,94,0,0.7368421052631579,0.7202515899301831,0.738915076444201,0.7592347624855366,0.7516070850743539
5,69,factuals_only,bm25,-,20,94,94,0,0.7368421052631579,0.7231412573680615,0.7389267248396386,0.7588820278078591,0.7538524740077941
5,69,full,contriever,mixed,20,94,94,0,0.7302631578947368,0.7070368478795445,0.7294742155937454,0.7241935237123915,0.7537314818722829
5,69,factuals_only,contriever,-,20,94,94,0,0.7368421052631579,0.7116498316498315,0.7373560163033848,0.7273299313299313,0.7572402538021075
5,69,full,contriever,factual_anchored,20,94,94,0,0.7368421052631579,0.7124074074074074,0.7364339668615983,0.7272750142938822,0.7572402538021075
5,69,factuals_only,contriever,-,20,94,94,0,0.7368421052631579,0.7124074074074074,0.7364339668615983,0.7272750142938822,0.7572402538021075
5,69,full,bge_large,mixed,20,94,94,0,0.7763157894736842,0.7508449649507458,0.78027089746434,0.7781506047234947,0.7760474964476145
5,69,factuals_only,bge_large,-,20,94,94,0,0.7697368421052632,0.7457415223820598,0.773929350791053,0.7750235563332885,0.77253872451779
5,69,full,bge_large,factual_anchored,20,94,94,0,0.7697368421052632,0.7457415223820598,0.773929350791053,0.7750235563332885,0.77253872451779
5,69,factuals_only,bge_large,-,20,94,94,0,0.7697368421052632,0.7457415223820598,0.773929350791053,0.7750235563332885,0.77253872451779
10,145,full,static,-,-,170,170,0,0.75,0.7337373737373737,0.7519936204146731,0.7643136143136143,0.7676455774560701
10,145,factuals_only,static,-,-,170,170,0,0.756578947368421,0.737673294447488,0.7607878397776531,0.7677775660871637,0.7711543493858946
10,145,full,bm25,mixed,20,170,170,0,0.7697368421052632,0.7376821983273596,0.7746494372131044,0.7504444444444445,0.7781718932455437
10,145,factuals_only,bm25,-,20,170,170,0,0.7631578947368421,0.7325464084510367,0.7681298790418891,0.7475830115830115,0.7746631213157192
10,145,full,bm25,factual_anchored,20,170,170,0,0.8026315789473685,0.7855367825360831,0.8073539893874638,0.841078431372549,0.7946127548220993
10,145,factuals_only,bm25,-,20,170,170,0,0.7763157894736842,0.7535321182541498,0.7804020651797265,0.7813856209150327,0.7828230560362414
10,145,full,contriever,mixed,20,170,170,0,0.8026315789473685,0.7972301740812379,0.8058907665682581,0.8023642533936652,0.833349371825715
10,145,factuals_only,contriever,-,20,170,170,0,0.8026315789473685,0.7972301740812379,0.8058907665682581,0.8023642533936652,0.833349371825715
10,145,full,contriever,factual_anchored,20,170,170,0,0.7960526315789473,0.7918534531801115,0.799431705900318,0.7989551624845742,0.8298405998958904
10,145,factuals_only,contriever,-,20,170,170,0,0.7960526315789473,0.7918534531801115,0.799431705900318,0.7989551624845742,0.8298405998958904
